reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom_no_altrep	dplyr	setup	process	0.3584643319999996	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	setup	real	0.3620333671569824	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	read	process	212.94273907899998	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	read	real	201.44985151290894	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	print	process	0.159952603999983	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	print	real	0.15995144844055176	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	head	process	0.0018684439999958613	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	head	real	0.0018696784973144531	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	tail	process	0.0022194160000026386	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	tail	real	0.0022211074829101562	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	sample	process	0.022351329000002806	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	sample	real	0.02235245704650879	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	filter	process	0.03099334300000578	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	filter	real	0.030994176864624023	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	aggregate	process	0.055467716999999084	1600080624	19072102400	100000	1000
vroom_no_altrep	dplyr	aggregate	real	0.05546832084655762	1600080624	19072102400	100000	1000
