reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom_no_altrep	base	setup	real	0.1927168369293213	490798139	9409232896	1000000	25
vroom_no_altrep	base	read	process	12.546183029	490798139	9409232896	1000000	25
vroom_no_altrep	base	read	real	1.042351484298706	490798139	9409232896	1000000	25
vroom_no_altrep	base	print	process	0.12647162500000064	490798139	9409232896	1000000	25
vroom_no_altrep	base	print	real	0.12647104263305664	490798139	9409232896	1000000	25
vroom_no_altrep	base	head	process	2.217170000022861e-4	490798139	9409232896	1000000	25
vroom_no_altrep	base	head	real	0.00022363662719726562	490798139	9409232896	1000000	25
vroom_no_altrep	base	tail	process	5.009989999997799e-4	490798139	9409232896	1000000	25
vroom_no_altrep	base	tail	real	0.00050258636474609375	490798139	9409232896	1000000	25
vroom_no_altrep	base	sample	process	0.002326914000001068	490798139	9409232896	1000000	25
vroom_no_altrep	base	sample	real	0.002328634262084961	490798139	9409232896	1000000	25
vroom_no_altrep	base	filter	process	0.011529611000000273	490798139	9409232896	1000000	25
vroom_no_altrep	base	filter	real	0.01153111457824707	490798139	9409232896	1000000	25
vroom_no_altrep	base	aggregate	process	0.10707853799999967	490798139	9409232896	1000000	25
vroom_no_altrep	base	aggregate	real	0.10822772979736328	490798139	9409232896	1000000	25
vroom_no_altrep	dplyr	setup	process	0.3800183070000003	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	setup	real	0.38696956634521484	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	read	process	12.503883368999999	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	read	real	0.9491996765136719	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	print	process	0.13796060499999996	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	print	real	0.13795995712280273	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	head	process	2.1171299999878102e-4	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	head	real	2.1338462829589844e-4	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	tail	process	4.6132399999976315e-4	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	tail	real	4.630088806152344e-4	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	sample	process	0.01058182599999924	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	sample	real	0.01058340072631836	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	filter	process	0.021199244000001727	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	filter	real	0.021200895309448242	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	aggregate	process	0.05721251699999996	490798139	9411915776	1000000	25
vroom_no_altrep	dplyr	aggregate	real	0.057213544845581055	490798139	9411915776	1000000	25
