reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom_no_altrep	base	tail	process	0.0022122800000090592	1963219523	12143136768	100000	1000
vroom_no_altrep	base	tail	real	0.002214193344116211	1963219523	12143136768	100000	1000
vroom_no_altrep	base	sample	process	0.004538926999998694	1963219523	12143136768	100000	1000
vroom_no_altrep	base	sample	real	0.004540920257568359	1963219523	12143136768	100000	1000
vroom_no_altrep	base	filter	process	0.0056679979999927355	1963219523	12143136768	100000	1000
vroom_no_altrep	base	filter	real	0.005669593811035156	1963219523	12143136768	100000	1000
vroom_no_altrep	base	aggregate	process	0.0077192509999974845	1963219523	12143136768	100000	1000
vroom_no_altrep	base	aggregate	real	0.007720947265625	1963219523	12143136768	100000	1000
vroom_no_altrep	dplyr	setup	process	0.3708420350000008	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	setup	real	0.3746933937072754	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	read	process	61.394081036	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	read	real	6.450859069824219	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	print	process	0.19082395099999871	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	print	real	0.19082260131835938	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	head	process	0.0019356690000051913	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	head	real	0.0019373893737792969	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	tail	process	0.0022244200000045566	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	tail	real	0.002226591110229492	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	sample	process	0.026789116999992757	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	sample	real	0.026790857315063477	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	filter	process	0.017510450000003175	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	filter	real	0.017512083053588867	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	aggregate	process	0.047860666999994805	1963219523	12144570368	100000	1000
vroom_no_altrep	dplyr	aggregate	real	0.04786181449890137	1963219523	12144570368	100000	1000
